,ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,gender
3096,FIN000014804196,FIN,5.1,6.6,0,15.8,0,15.2,30.1,45.3,27.5,2.6,20.9,0,23.5,9.166666667,2.315384615,13,bab,3,1,1,1
3097,FIN000009202589,FIN,2.9,6.9,0,17,0,29,36.6,65.6,26.8,9.8,19.9,0,29.7,8.933333333,2.152941176,17,bab,3,1,1,1
3098,FIN000007802158,FIN,8.4,6.2,0,17.7,0,14.6,41.6,56.2,32.3,9.3,26.1,0,35.4,10.76666667,3.2,13,bab,3,1,1,1
3099,FIN000004701317,FIN,24.6,5.5,0,11.4,0,5.4,54.8,60.2,41.5,13.3,36,0,49.3,10.375,2.490909091,22,abab,4,1,1,1
3100,FIN000004701325,FIN,8.9,5.5,0,26,0,21.3,55,76.3,40.4,14.6,34.9,0,49.5,8.08,2.115384615,26,babab,5,1,1,1
3101,FIN000004701329,FIN,28.7,15.7,0,0,0,29.7,46.2,75.9,44.4,1.8,28.7,0,30.5,22.2,5.775,8,ab,2,1,1,1
3102,FIN000014504132,FIN,6.7,5.4,0,0,0,15.5,13.6,29.1,12.1,1.5,6.7,0,8.2,6.05,1.7,8,ab,2,1,1,2
3103,FIN000024006938,FIN,26.7,8.4,0,13.5,0,9.9,56.2,66.1,48.6,7.6,40.2,0,47.8,9.72,2.554545455,22,ababb,5,1,1,1
3104,FIN000024006946,FIN,14.7,11,0,8.6,0,27.2,47.3,74.5,34.3,13,23.3,0,36.3,11.43333333,2.489473684,19,abb,3,1,1,1
3105,FIN000011603290,FIN,9,6.2,0,0,0,27.5,22,49.5,15.2,6.8,9,0,15.8,7.6,1.833333333,12,ab,2,1,1,1
3106,FIN000011603262,FIN,24.7,0,15.5,0,0,16.8,46.3,63.1,40.2,6.1,24.7,2.1,61.8,20.1,4.209090909,11,ab,2,1,1,2
3107,FIN000022406428,FIN,16.9,9.1,0,0,0,20.6,27.4,48,26,1.4,16.9,0,18.3,13,3.425,8,ab,2,1,1,1
3108,FIN000022406439,FIN,22.8,4.5,0,5.7,0,18.3,36,54.3,33,3,28.5,0,31.5,8.25,2.117647059,17,abab,4,1,1,2
3109,FIN000022406427,FIN,17.6,6,0,0,0,27.4,26.8,54.2,23.6,3.2,17.6,0,20.8,11.8,2.68,10,ab,2,1,1,2
3110,FIN000017104856,FIN,17.4,12.1,0,0,0,22.1,31.4,53.5,29.5,1.9,17.4,0,19.3,14.75,3.925,8,ab,2,1,1,1
3111,FIN000011203134,FIN,17.1,28,0,0,0,32.8,64.9,97.7,45.1,19.8,17.1,0,36.9,22.55,8.1125,8,ab,2,1,1,1
3112,FIN000011203150,FIN,14.8,23,0,0,0,16.7,40.9,57.6,37.8,3.1,14.8,0,17.9,18.9,5.1125,8,ab,2,1,1,1
3113,FIN000011203165,FIN,18.5,21.2,0,0,0,7.7,41.6,49.3,39.7,1.9,18.5,0,20.4,19.85,5.2,8,ab,2,1,1,1
3114,FIN000020305781,FIN,19.6,10.8,0,27.1,0,24.3,60.5,84.8,57.5,3,46.7,0,49.7,19.16666667,4.653846154,13,bab,3,1,1,2
3115,FIN000010402920,FIN,17.6,3.5,0,14.1,0,17.2,54.4,71.6,35.2,19.2,31.7,0,50.9,7.04,1.554285714,35,ababb,5,1,1,1
3116,FIN000010402923,FIN,3.9,16.1,0,0,0,20.5,49.9,70.4,20,29.9,3.9,0,33.8,10,3.564285714,14,ab,2,1,1,2
3117,FIN000000800217,FIN,14,14.3,0,0,0,14.8,29.3,44.1,28.3,1,14,0,15,14.15,3.6625,8,ab,2,1,1,1
3118,FIN000000800198,FIN,3.1,5.8,0,13.8,0,22.1,25.8,47.9,22.7,3.1,16.9,0,20,7.566666667,1.984615385,13,bab,3,1,1,1
3119,FIN000000800204,FIN,5.9,7.3,0,16.6,0,18,32.7,50.7,29.8,2.9,22.5,0,25.4,9.933333333,2.515384615,13,bab,3,1,1,2
3120,FIN000000800221,FIN,8.3,13.5,0,0,0,21.2,23.2,44.4,21.8,1.4,8.3,0,9.7,10.9,2.9,8,ab,2,1,1,2
3121,FIN000004201197,FIN,10.4,8.2,0,0,0,8.7,21.5,30.2,18.6,2.9,10.4,0,13.3,9.3,2.15,10,ab,2,1,1,1
3122,FIN000004201198,FIN,23.1,11.7,0,9.9,0,12,51.6,63.6,44.7,6.9,33,0,39.9,11.175,2.715789474,19,abab,4,1,1,1
3123,FIN000004201172,FIN,24.3,8.3,0,0,18.1,24.6,59,83.6,50.7,8.3,42.4,12.2,50.7,12.675,2.36,25,abab,4,1,1,2
3124,FIN000021406118,FIN,32.6,23.6,0,0,0,11.5,58.7,70.2,56.2,2.5,32.6,0,35.1,28.1,7.3375,8,ab,2,1,1,1
3125,FIN000021406098,FIN,13.4,8.4,0,0,0,9.8,24.6,34.4,21.8,2.8,13.4,0,16.2,10.9,2.46,10,ab,2,1,1,1
3126,FIN000021406103,FIN,9,4.6,0,0,0,15.9,14.8,30.7,13.6,1.2,9,0,10.2,6.8,1.85,8,ab,2,1,1,2
3127,FIN000022206366,FIN,18.9,8.4,0,0,0,28.8,29,57.8,27.3,1.7,18.9,0,20.6,13.65,3.625,8,ab,2,1,1,1
3128,FIN000022206375,FIN,9.8,3.5,0,20.6,0,40,41.4,81.4,33.9,7.5,30.4,0,37.9,6.78,1.725,24,baabb,5,1,1,2
3129,FIN000015904493,FIN,18.7,11.8,0,0,0,16.5,32.6,49.1,30.5,2.1,18.7,0,20.8,15.25,4.075,8,ab,2,1,1,2
3130,FIN000015904513,FIN,7.2,6.7,0,0,0,16.1,15.3,31.4,13.9,1.4,7.2,0,8.6,6.95,1.9125,8,ab,2,1,1,2
3131,FIN000015904498,FIN,22.4,17.6,0,0,0,22.5,43.4,65.9,40,3.4,22.4,0,25.8,20,4.34,10,ab,2,1,1,2
3132,FIN000025007244,FIN,2.6,15.2,0,8,0,10.6,27.9,38.5,25.8,2.1,10.6,0,12.7,8.6,2.146153846,13,bab,3,1,1,1
3133,FIN000011903373,FIN,14.9,13.4,0,0,0,20.1,30.3,50.4,28.3,2,14.9,0,16.9,14.15,3.7875,8,ab,2,1,1,1
3134,FIN000011903361,FIN,11.4,11.5,0,5.7,0,25,37.6,62.6,28.6,9,17.1,0,26.1,7.15,1.978947368,19,abab,4,1,1,2
3135,FIN000001500407,FIN,12.9,11,0,0,0,28,25.4,53.4,23.9,1.5,12.9,0,14.4,11.95,3.175,8,ab,2,1,1,1
3136,FIN000001500401,FIN,21.5,5,0,17.7,0,9.1,56.6,65.7,44.2,12.4,39.2,0,51.6,11.05,2.460869565,23,abab,4,1,1,2
3137,FIN000003100853,FIN,10.4,3.4,0,13.1,0,12.4,33,45.4,26.9,6.1,23.5,0,29.6,6.725,1.65,20,abbb,4,1,1,1
3138,FIN000026207522,FIN,4.9,0,14.4,19.2,0,12,43.7,55.7,38.5,5.2,24.1,5.6,58.1,12.83333333,2.570588235,17,bab,3,1,1,1
3139,FIN000026207517,FIN,18.4,7.5,0,7.2,0,18.4,87.9,106.3,33.1,54.8,25.6,0,80.4,6.62,2.253846154,39,aabab,5,1,1,2
3140,FIN000021005981,FIN,65.2,23.3,0,0,0,44.6,141.4,186,88.5,52.9,65.2,0,118.1,12.64285714,5.237037037,27,aaaaaab,7,1,1,1
3141,FIN000021005993,FIN,10.2,6.3,0,0,0,9.7,18.4,28.1,16.5,1.9,10.2,0,12.1,8.25,1.84,10,ab,2,1,1,2
3142,FIN000021005991,FIN,6.2,7.3,0,13.5,0,18,36.1,54.1,27,9.1,19.7,0,28.8,9,2.005555556,18,bab,3,1,1,1
3143,FIN000003000815,FIN,5.7,13.4,0,25.9,0,29.2,49.5,78.7,45,4.5,31.6,0,36.1,15,3.3,15,bab,3,1,1,2
3144,FIN000003000801,FIN,8.8,19,0,27.2,0,13.8,60.9,74.7,55,5.9,36,0,41.9,18.33333333,4.684615385,13,bab,3,1,1,2
3145,FIN000003000818,FIN,19.1,5.2,0,6,0,21.1,35.2,56.3,30.3,4.9,25.1,0,30,7.575,2.070588235,17,abab,4,1,1,2
3146,FIN000003000827,FIN,25.2,5.1,0,11.4,0,15.6,56.8,72.4,41.7,15.1,36.6,0,51.7,8.34,1.775,32,abbab,5,1,1,2
3147,FIN000006901918,FIN,15.6,10.6,0,0,0,16.4,32.8,49.2,26.2,6.6,15.6,0,22.2,8.733333333,1.929411765,17,aab,3,1,1,1
3148,FIN000006901924,FIN,21.6,15.2,0,0,0,8.2,41.1,49.3,36.8,4.3,21.6,0,25.9,18.4,5.1375,8,ab,2,1,1,1
3149,FIN000006901923,FIN,6.1,6.6,0,27.8,0,13.5,42.8,56.3,40.5,2.3,33.9,0,36.2,13.5,3.292307692,13,bab,3,1,1,2
3150,FIN000015004252,FIN,21.4,13.8,0,0,0,15.8,36.4,52.2,35.2,1.2,21.4,0,22.6,17.6,4.55,8,ab,2,1,1,1
3151,FIN000028708173,FIN,10.3,7.4,0,14.1,0,11.6,36.2,47.8,31.8,4.4,24.4,0,28.8,10.6,2.784615385,13,bab,3,1,1,1
3152,FIN000019205504,FIN,6.5,8.9,0,21.3,0,16.5,52.8,69.3,36.7,16.1,27.8,0,43.9,7.34,2.4,22,babab,5,1,1,1
3153,FIN000022806545,FIN,6.5,7.7,0,37.7,0,16.4,61.5,77.9,51.9,9.6,44.2,0,53.8,17.3,4.730769231,13,bab,3,1,1,1
3154,FIN000022806550,FIN,24.1,11,0,11.1,0,13.4,50,63.4,46.2,3.8,35.2,0,39,11.55,2.941176471,17,abab,4,1,1,1
3155,FIN000022806551,FIN,17.4,18.6,0,0,0,17.7,38,55.7,36,2,17.4,0,19.4,18,4.75,8,ab,2,1,1,1
3156,FIN000007101980,FIN,9.4,7.9,0,10.6,0,16,36.1,52.1,27.9,8.2,20,0,28.2,6.975,1.640909091,22,abab,4,1,1,2
3157,FIN000005301482,FIN,14.7,11.3,0,0,0,15,30.3,45.3,26,4.3,14.7,0,19,13,2.754545455,11,ab,2,1,1,1
3158,FIN000005301469,FIN,17.1,12.6,0,0,0,28.3,37.1,65.4,29.7,7.4,17.1,0,24.5,14.85,3.71,10,ab,2,1,1,1
3159,FIN000023906903,FIN,28.9,9.8,0,6.3,0,34.2,66.8,101,45,21.8,35.2,0,57,11.25,3.036363636,22,abab,4,1,1,1
3160,FIN000023906910,FIN,6.3,7.6,0,29.1,0,31.1,48.7,79.8,43,5.7,35.4,0,41.1,14.33333333,3.746153846,13,bab,3,1,1,1
3161,FIN000023906904,FIN,17.1,0,28.9,0,0,10.1,48.6,58.7,46,2.6,17.1,18.5,77.5,23,4.86,10,ab,2,1,1,1
3162,FIN000023906906,FIN,9.5,0,28.1,0,0,16.5,38.7,55.2,37.6,1.1,9.5,7.2,66.8,18.8,3.87,10,ab,2,1,1,2
3163,FIN000012403482,FIN,11.5,12.2,0,0,0,13.8,25.1,38.9,23.7,1.4,11.5,0,12.9,11.85,3.1375,8,ab,2,1,1,1
3164,FIN000012403486,FIN,10.2,17.6,0,0,0,10.1,29,39.1,27.8,1.2,10.2,0,11.4,13.9,3.625,8,ab,2,1,1,1
3165,FIN000012403490,FIN,16.8,14.2,0,0,0,43.5,32.1,75.6,31,1.1,16.8,0,17.9,15.5,4.0125,8,ab,2,1,1,1
3166,FIN000001600437,FIN,17.9,24.1,0,0,0,28,55,83,42,13,17.9,0,30.9,21,4.583333333,12,ab,2,1,1,1
3167,FIN000001600435,FIN,7.7,8.7,0,0,0,12.5,19.1,31.6,16.4,2.7,7.7,0,10.4,8.2,1.91,10,ab,2,1,1,1
3168,FIN000007302034,FIN,15.7,16.3,0,0,0,16.4,37.6,54,32,5.6,15.7,0,21.3,16,3.76,10,ab,2,1,1,2
3169,FIN000000600154,FIN,16.1,4.9,0,4.3,0,37.4,30.3,67.7,25.3,5,20.4,0,25.4,6.325,1.594736842,19,abab,4,1,1,2
3170,FIN000024206985,FIN,4.4,5.9,0,10.7,0,29.9,26,55.9,21,5,15.1,0,20.1,7,1.733333333,15,bab,3,1,1,1
3171,FIN000024206990,FIN,8,7.4,0,0,0,14.9,81,95.9,15.4,65.6,8,0,73.6,7.7,6.75,12,ab,2,1,1,2
3172,FIN000026107480,FIN,10.6,19.3,0,0,0,16.4,31,47.4,29.9,1.1,10.6,0,11.7,14.95,3.875,8,ab,2,1,1,1
3173,FIN000026107486,FIN,21,11.4,0,0,0,20.6,34.9,55.5,32.4,2.5,21,0,23.5,16.2,3.49,10,ab,2,1,1,2
3174,FIN000020605890,FIN,6.1,6.3,0,29.5,0,9.1,44.7,53.8,41.9,2.8,35.6,0,38.4,13.96666667,3.438461538,13,bab,3,1,1,1
3175,FIN000020605895,FIN,11.5,3.5,0,8.7,0,11.7,25.6,37.3,23.7,1.9,20.2,0,22.1,7.9,1.969230769,13,bab,3,1,1,2
3176,FIN000030408661,FIN,10.5,7.1,0,0,0,23.5,19.1,42.6,17.6,1.5,10.5,0,12,8.8,2.3875,8,ab,2,1,1,1
3177,FIN000030408646,FIN,5.6,3.3,0,15.1,0,73.8,41.5,115.3,24,17.5,20.7,0,38.2,8,1.729166667,24,bab,3,1,1,2
3178,FIN000016004537,FIN,17.5,7.7,0,0,0,23.9,25.5,49.4,25.2,0.3,17.5,0,17.8,12.6,3.1875,8,ab,2,1,1,2
3179,FIN000002200582,FIN,17.5,13,0,8.3,0,19,46.3,65.3,38.8,7.5,25.8,0,33.3,9.7,2.315,20,abab,4,1,1,1
3180,FIN000002200596,FIN,10.7,7.1,0,23.6,0,20.6,44.1,64.7,41.4,2.7,34.3,0,37,13.8,3.392307692,13,bab,3,1,1,1
3181,FIN000002200567,FIN,27.9,5.8,0,14.2,0,17.3,53.6,70.9,47.9,5.7,42.1,0,47.8,11.975,2.821052632,19,abab,4,1,1,1
3182,FIN000002200571,FIN,17.1,11.6,0,0,0,24.7,29.3,54,28.7,0.6,17.1,0,17.7,14.35,3.6625,8,ab,2,1,1,2
3183,FIN000006701856,FIN,3.4,3.3,0,5,0,13.6,36.6,50.2,11.7,24.9,8.4,0,33.3,3.9,1.407692308,26,bab,3,1,1,1
3184,FIN000006701868,FIN,23.7,7.5,0,0,0,20.9,32.6,53.5,31.2,1.4,23.7,0,25.1,15.6,4.075,8,ab,2,1,1,1
3185,FIN000006701857,FIN,32,20.2,0,0,0,11.2,53.8,65,52.2,1.6,32,0,33.6,26.1,6.725,8,ab,2,1,1,1
3186,FIN000000400092,FIN,16.3,8.7,0,0,0,16.2,29.8,46,25,4.8,16.3,0,21.1,12.5,2.709090909,11,ab,2,1,1,2
3187,FIN000000400097,FIN,16.1,10.4,0,7.4,0,22.5,38.2,60.7,33.9,4.3,23.5,0,27.8,8.475,2.247058824,17,abab,4,1,1,2
3188,FIN000013203736,FIN,19.9,7.7,0,0,0,13,28.9,41.9,27.6,1.3,19.9,0,21.2,13.8,3.6125,8,ab,2,1,1,1
3189,FIN000003500981,FIN,8.1,9.5,0,0,30.3,9.7,50,59.7,47.9,2.1,38.4,3.5,40.5,15.96666667,3.333333333,15,bab,3,1,1,1
3190,FIN000003500984,FIN,11.8,17.4,0,0,0,20.2,31.2,51.4,29.2,2,11.8,0,13.8,14.6,3.9,8,ab,2,1,1,1
3191,FIN000015204319,FIN,10.9,20.6,0,77.4,0,19.6,112.2,131.8,108.9,3.3,88.3,0,91.6,36.3,8.630769231,13,abb,3,1,1,1
3192,FIN000015204326,FIN,8,4.7,0,12.2,0,12.2,27.3,39.5,24.9,2.4,20.2,0,22.6,8.3,2.1,13,bab,3,1,1,1
3193,FIN000015204321,FIN,6.7,24.1,0,31.8,0,12.8,81.9,94.7,62.6,19.3,38.5,0,57.8,20.86666667,6.3,13,bab,3,1,1,1
3194,FIN000015204314,FIN,2.3,5.6,0,20.6,0,12.3,44.2,56.5,28.5,15.7,22.9,0,38.6,9.5,2.946666667,15,bab,3,1,1,1
3195,FIN000015204334,FIN,7.3,4.3,0,13.4,0,24.7,26.2,50.9,25,1.2,20.7,0,21.9,8.333333333,2.015384615,13,bab,3,1,1,1
3196,FIN000015204315,FIN,30.1,8.6,0,6.3,0,40.6,68.6,109.2,45,23.6,36.4,0,60,11.25,4.035294118,17,abab,4,1,1,2
3197,FIN000008502406,FIN,18.5,6.1,0,0,0,8.5,26.1,34.6,24.6,1.5,18.5,0,20,12.3,3.2625,8,ab,2,1,1,1
3198,FIN000016804802,FIN,5.2,14.1,0,0,0,13.5,42.9,56.4,19.3,23.6,5.2,0,28.8,9.65,3.575,12,ab,2,1,1,1
3199,FIN000016804795,FIN,39.7,9.8,0,0,0,10.1,52.5,62.6,49.5,3,39.7,0,42.7,24.75,6.5625,8,ab,2,1,1,1
3200,FIN000016804806,FIN,21.4,7.1,0,21.3,0,19.2,56.1,75.3,49.8,6.3,42.7,0,49,9.96,2.3375,24,abbab,5,1,1,1
3201,FIN000016804793,FIN,6.1,8.1,0,0,12.6,11.8,41.4,53.2,26.8,14.6,18.7,7,33.3,8.933333333,1.8,23,abb,3,1,1,1
3202,FIN000016804800,FIN,20.3,6.4,0,17.3,0,11.3,55,66.3,44,11,37.6,0,48.6,14.66666667,3.235294118,17,abb,3,1,1,2
3203,FIN000018205205,FIN,16.3,6.6,0,0,0,31.6,26,57.6,22.9,3.1,16.3,0,19.4,11.45,3.25,8,ab,2,1,1,1
3204,FIN000018205186,FIN,3.9,3.5,0,8.5,0,18.4,24,42.4,15.9,8.1,12.4,0,20.5,5.3,1.5,16,bab,3,1,1,2
3205,FIN000008902524,FIN,24,12.1,0,0,0,17,42.2,59.2,36.1,6.1,24,0,30.1,12.03333333,2.813333333,15,aab,3,1,1,1
3206,FIN000008902510,FIN,15,10.1,0,0,0,22.3,28.2,50.5,25.1,3.1,15,0,18.1,12.55,2.82,10,ab,2,1,1,1
3207,FIN000008902509,FIN,27.2,4.9,0,6.6,0,27.6,44.3,71.9,38.7,5.6,33.8,0,39.4,9.675,2.605882353,17,abab,4,1,1,2
3208,FIN000027607890,FIN,15.8,21.9,0,0,0,16.9,42.8,59.7,37.7,5.1,15.8,0,20.9,18.85,4.28,10,ab,2,1,1,1
3209,FIN000027607900,FIN,7.7,6.7,0,0,0,27.5,33,60.5,14.4,18.6,7.7,0,26.3,7.2,2.75,12,ab,2,1,1,1
3210,FIN000013503820,FIN,7.1,5.6,0,34.8,0,15.8,53.1,68.9,47.5,5.6,41.9,0,47.5,15.83333333,4.084615385,13,bab,3,1,1,2
3211,FIN000001200308,FIN,5.8,6.4,0,9.7,0,20,24.9,44.9,21.9,3,15.5,0,18.5,7.3,1.915384615,13,bab,3,1,1,1
3212,FIN000004901365,FIN,13.6,31.7,0,0,0,25.1,47,72.1,45.3,1.7,13.6,0,15.3,22.65,5.875,8,ab,2,1,1,2
3213,FIN000019705626,FIN,22.8,17.3,0,0,0,17.1,40.7,57.8,40.1,0.6,22.8,0,23.4,20.05,5.0875,8,ab,2,1,1,1
3214,FIN000019705649,FIN,18.5,23.2,0,0,0,19.6,43.2,62.8,41.7,1.5,18.5,0,20,20.85,5.4,8,ab,2,1,1,2
3215,FIN000025507347,FIN,15.5,3.3,0,6,0,19.1,30.8,49.9,24.8,6,21.5,0,27.5,6.2,1.54,20,abab,4,1,1,2
3216,FIN000025507345,FIN,36,5.1,0,6.5,0,8,55.3,63.3,47.6,7.7,42.5,0,50.2,11.9,2.910526316,19,abab,4,1,1,1
3217,FIN000025507348,FIN,27.6,15.8,0,0,0,10.1,45.1,55.2,43.4,1.7,27.6,0,29.3,21.7,5.6375,8,ab,2,1,1,1
3218,FIN000025507362,FIN,26.1,14.5,0,0,0,14.3,42.5,56.8,40.6,1.9,26.1,0,28,20.3,5.3125,8,ab,2,1,1,2
3219,FIN000010102814,FIN,20.9,11.4,0,0,0,7,49.4,56.4,32.3,17.1,20.9,0,38,10.76666667,2.352380952,21,aab,3,1,1,1
3220,FIN000010102836,FIN,16.6,11.7,0,24.3,13.7,21,72.1,93.1,66.3,5.8,54.6,3.8,60.4,11.05,2.403333333,30,ababab,6,1,1,2
3221,FIN000010102820,FIN,15.7,10,0,8.8,0,14.7,43.3,58,34.5,8.8,24.5,0,33.3,6.9,1.665384615,26,aabab,5,1,1,2
3222,FIN000027207762,FIN,16.7,5.8,0,43.9,0,12.9,74.1,87,66.4,7.7,60.6,0,68.3,9.485714286,3.9,19,baaaaab,7,1,1,1
3223,FIN000027207764,FIN,33.3,19.8,0,0,0,18.1,56.5,74.6,53.1,3.4,33.3,0,36.7,8.85,4.708333333,12,aaaaab,6,1,1,1
3224,FIN000027207766,FIN,13,6.8,0,0,0,23.9,22.9,46.8,19.8,3.1,13,0,16.1,9.9,2.8625,8,ab,2,1,1,2
3225,FIN000022506458,FIN,13.2,23.2,0,0,0,16.1,43.1,59.2,36.4,6.7,13.2,0,19.9,18.2,3.918181818,11,ab,2,1,1,1
3226,FIN000010502971,FIN,8.8,3.7,0,0,0,14.4,14.7,29.1,12.5,2.2,8.8,0,11,6.25,1.47,10,ab,2,1,1,2
3227,FIN000010502957,FIN,23.6,8.6,0,0,0,14.9,37.4,52.3,32.2,5.2,23.6,0,28.8,16.1,3.4,11,ab,2,1,1,2
3228,FIN000023506771,FIN,20.2,5.8,0,11.4,0,8.8,41.8,50.6,37.4,4.4,31.6,0,36,4.675,1.99047619,21,abaaaaab,8,1,1,2
3229,FIN000019505573,FIN,2.3,15.1,0,17,0,15.6,36.9,52.5,34.4,2.5,19.3,0,21.8,11.46666667,2.838461538,13,bab,3,1,1,1
3230,FIN000019505554,FIN,6.7,9.5,0,0,0,21.9,17.4,39.3,16.2,1.2,6.7,0,7.9,8.1,2.175,8,ab,2,1,1,1
3231,FIN000019505586,FIN,7.9,6,0,8.9,0,17.1,25.4,42.5,22.8,2.6,16.8,0,19.4,7.6,1.953846154,13,bab,3,1,1,2
3232,FIN000019505558,FIN,7.1,8.3,0,0,0,26.7,18.2,44.9,15.4,2.8,7.1,0,9.9,7.7,2.275,8,ab,2,1,1,2
3233,FIN000027307802,FIN,5.7,5.6,0,19.2,0,14.4,34.1,48.5,30.5,3.6,24.9,0,28.5,10.16666667,2.623076923,13,bab,3,1,1,1
3234,FIN000027307817,FIN,22.6,5,0,20.3,0,10.7,57.3,68,47.9,9.4,42.9,0,52.3,7.983333333,1.91,30,ababab,6,1,1,2
3235,FIN000027307804,FIN,16.8,5.9,0,13.4,0,13.5,41.6,55.1,36.1,5.5,30.2,0,35.7,9.025,2.447058824,17,abab,4,1,1,2
3236,FIN000031108819,FIN,17.1,10.5,0,9.8,0,23.1,53.7,76.8,37.4,16.3,26.9,0,43.2,9.35,2.685,20,abab,4,1,1,1
3237,FIN000031108806,FIN,25.8,11,0,12.6,0,27.2,56.9,84.1,49.4,7.5,38.4,0,45.9,12.35,2.70952381,21,abab,4,1,1,1
3238,FIN000014704171,FIN,4.2,10.6,0,21.1,0,15.3,41.2,56.5,35.9,5.3,25.3,0,30.6,11.96666667,2.746666667,15,bab,3,1,1,1
3239,FIN000014704158,FIN,12.9,5.6,0,0,0,18.2,23.2,41.4,18.5,4.7,12.9,0,17.6,9.25,2.9,8,ab,2,1,1,1
3240,FIN000014704185,FIN,8,8.5,0,19.9,0,27.1,49.3,76.4,36.4,12.9,27.9,0,40.8,9.1,2.347619048,21,baab,4,1,1,2
3241,FIN000010302892,FIN,23.6,7.9,0,7.2,0,15.4,53.5,68.9,38.7,14.8,30.8,0,45.6,4.8375,2.547619048,21,abaaaaab,8,1,1,1
3242,FIN000010302903,FIN,32.8,16.7,0,0,0,21.5,54.2,75.7,49.5,4.7,32.8,0,37.5,24.75,6.775,8,ab,2,1,1,1
3243,FIN000010302876,FIN,35.4,5.8,0,0,23.7,37.5,68.1,105.6,64.9,3.2,59.1,3.4,62.3,16.225,3.783333333,18,abab,4,1,1,2
3244,FIN000010302885,FIN,20.5,15.7,0,0,0,18.8,38.1,56.9,36.2,1.9,20.5,0,22.4,18.1,4.7625,8,ab,2,1,1,2
3245,FIN000010903072,FIN,12.9,7,0,0,0,9.4,35.6,45,19.9,15.7,12.9,0,28.6,6.633333333,2.094117647,17,aab,3,1,1,1
3246,FIN000010903050,FIN,13.3,10.3,0,0,0,22.8,26.4,49.2,23.6,2.8,13.3,0,16.1,11.8,3.3,8,ab,2,1,1,2
3247,FIN000010903053,FIN,10.2,11.8,0,0,10.9,20.8,34.5,55.3,32.9,1.6,21.1,3.3,22.7,10.96666667,2.3,15,bab,3,1,1,2
3248,FIN000030208604,FIN,4.6,13.5,0,18.7,0,18.5,39.3,57.8,36.8,2.5,23.3,0,25.8,12.26666667,3.023076923,13,bab,3,1,1,1
3249,FIN000030208606,FIN,18.8,4.3,0,8.1,0,16.5,37.5,54,31.2,6.3,26.9,0,33.2,7.8,2.205882353,17,abab,4,1,1,2
3250,FIN000030208596,FIN,24.4,17.1,0,0,0,27.4,42.9,70.3,41.5,1.4,24.4,0,25.8,20.75,5.3625,8,ab,2,1,1,2
3251,FIN000016604727,FIN,14.8,0,18.9,0,0,14.7,35,49.7,33.7,1.3,14.8,7.5,53.9,16.85,2.692307692,13,ab,2,1,1,2
3252,FIN000028608166,FIN,21.5,12.2,0,0,0,20.1,35.3,55.4,33.7,1.6,21.5,0,23.1,16.85,4.4125,8,ab,2,1,1,2
3253,FIN000005901646,FIN,36.1,5.5,0,15.2,0,26.8,59.9,86.7,56.8,3.1,51.3,0,54.4,14.2,3.523529412,17,abab,4,1,1,1
3254,FIN000005901631,FIN,65.2,0,21.7,0,0,17.1,89,106.1,86.9,2.1,65.2,10.5,110.7,43.45,8.9,10,ab,2,1,1,2
3255,FIN000029008257,FIN,3.9,12.5,0,26.6,0,16.7,52.7,69.4,43,9.7,30.5,0,40.2,14.33333333,2.50952381,21,bab,3,1,1,1
3256,FIN000029008243,FIN,33.2,8.9,0,16,0,25.9,61.6,87.5,58.1,3.5,49.2,0,52.7,14.525,3.623529412,17,abab,4,1,1,1
3257,FIN000007702134,FIN,4.7,5.1,0,3.2,0,43.1,22.9,66,13,9.9,7.9,0,17.8,4.333333333,1.205263158,19,abb,3,1,1,2
3258,FIN000001800496,FIN,19.7,14.2,0,0,0,16.7,45.5,62.2,33.9,11.6,19.7,0,31.3,11.3,2.84375,16,aab,3,1,1,2
3259,FIN000015804478,FIN,5.1,6.5,0,36.8,0,40.8,51.6,92.4,48.4,3.2,41.9,0,45.1,12.1,2.866666667,18,bbab,4,1,1,1
3260,FIN000015804467,FIN,18.4,12.3,0,0,0,21.4,34.1,55.5,30.7,3.4,18.4,0,21.8,15.35,3.41,10,ab,2,1,1,2
3261,FIN000020905977,FIN,22.8,10.6,0,0,0,14.7,37.1,51.8,33.4,3.7,22.8,0,26.5,16.7,3.71,10,ab,2,1,1,1
3262,FIN000020905956,FIN,6,6.9,0,12.1,0,16.3,34.9,51.2,25,9.9,18.1,0,28,8.333333333,1.938888889,18,bab,3,1,1,1
3263,FIN000009902753,FIN,8.9,9,0,30.1,0,15,53,68,48,5,39,0,44,16,4.076923077,13,bab,3,1,1,1
3264,FIN000009902776,FIN,14.8,8.8,0,0,0,15.2,25.1,40.3,23.6,1.5,14.8,0,16.3,11.8,3.1375,8,ab,2,1,1,1
3265,FIN000009902740,FIN,10.9,5.8,0,4.7,0,19.7,30,49.7,21.4,8.6,15.6,0,24.2,7.133333333,1.764705882,17,abb,3,1,1,1
3266,FIN000030608709,FIN,7.4,6.8,0,0,0,16.9,15,31.9,14.2,0.8,7.4,0,8.2,7.1,1.875,8,ab,2,1,1,1
