ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,ratio,mean,weight,gender
CZE000016102905,CZE,4.4,9.7,0,15,0,10.1,36.2,46.3,29.1,7.1,19.4,0,26.5,9.7,2.011111111,18,bab,3,1,1,0.42,240,5039.915345,1
CZE000025104436,CZE,9.3,5.8,0,9,0,12,61.1,73.1,24.1,37,18.3,0,55.3,4.82,1.388636364,44,abbab,5,1,1,0.81,461.1428571,9683.837342,2
CZE000025104437,CZE,7.6,4.7,0,31.6,0,15.4,46.3,61.7,43.9,2.4,39.2,0,41.6,14.63333333,3.561538462,13,bab,3,1,1,0.38,215,4514.924164,1
CZE000025104451,CZE,4.4,7.9,0,16.5,0,24.4,31.1,55.5,28.8,2.3,20.9,0,23.2,9.6,2.392307692,13,bab,3,1,1,0.87,493.3333333,10359.82599,1
CZE000028805115,CZE,5,4.1,0,21.1,0,14.5,32.5,47,30.2,2.3,26.1,0,28.4,10.06666667,2.5,13,bab,3,1,1,0.75,426.5238095,8956.849553,1
CZE000028805102,CZE,23.5,7.8,0,0,0,27,32.7,59.7,31.3,1.4,23.5,0,24.9,15.65,4.0875,8,ab,2,1,1,0.57,323.952381,6802.885733,2
CZE000028805106,CZE,9.5,7.2,0,18.6,0,12.4,55.4,67.8,35.3,20.1,28.1,0,48.2,11.76666667,1.978571429,28,bab,3,1,1,0.51,282.2380952,6095.158181,1
CZE000028805119,CZE,33.8,7.2,0,0,0,11.1,42.4,53.5,41,1.4,33.8,0,35.2,20.5,5.3,8,ab,2,1,1,0.7,385.2857143,8320.554217,1
CZE000027304846,CZE,2.4,12,0,38.6,0,3.9,57.4,61.3,53,4.4,41,0,45.4,17.66666667,3.5875,16,bab,3,1,1,0.7,386.8571429,8354.490478,1
CZE000002600438,CZE,6,16.8,0,23.8,0,13.9,48.6,62.5,46.6,2,29.8,0,31.8,15.53333333,3.738461538,13,bab,3,1,1,0.83,458.047619,9891.905946,1
CZE000002600429,CZE,4.8,6.8,0,26.5,0,50.8,40.6,91.4,38.1,2.5,31.3,0,33.8,12.7,3.123076923,13,bab,3,1,1,0.66,375.6666667,7888.867492,1
CZE000002600435,CZE,15.5,6.1,0,38.9,0,2.8,66.3,69.1,60.5,5.8,54.4,0,60.2,12.1,2.7625,24,babab,5,1,1,0.72,395.8571429,8548.852701,1
CZE000002600428,CZE,28.8,6.8,0,17.9,0,11,59.2,70.2,53.5,5.7,46.7,0,52.4,13.375,3.482352941,17,abab,4,1,1,0.94,527.45,11205.80091,2
CZE000002600434,CZE,7.8,12.1,0,0,0,24.1,21.4,45.5,19.9,1.5,7.8,0,9.3,9.95,2.675,8,ab,2,1,1,0.93,512.2857143,11063.22114,2
CZE000020803676,CZE,2.3,3.9,0,25.1,0,11.3,33.6,44.9,31.3,2.3,27.4,0,29.7,10.43333333,2.584615385,13,bab,3,1,1,0.71,393.8095238,8504.632724,1
CZE000020803657,CZE,5.9,10.7,0,0,0,16.1,18,34.1,16.6,1.4,5.9,0,7.3,8.3,2.25,8,ab,2,1,1,0.92,506.7142857,10942.90167,1
CZE000020803683,CZE,13.4,11.4,0,5.4,0,7.9,36.5,44.4,30.2,6.3,18.8,0,25.1,10.06666667,2.147058824,17,abb,3,1,1,0.84,476.8095238,10012.83182,1
CZE000027404863,CZE,18,10.7,0,0,15.6,7.2,49.6,56.8,44.3,5.3,33.6,5.8,38.9,11.075,2.361904762,21,abab,4,1,1,0.93,512.4285714,11066.30626,2
CZE000027404873,CZE,9.6,12.8,0,0,0,22,28.6,50.6,22.4,6.2,9.6,0,15.8,11.2,2.86,10,ab,2,1,1,0.82,467.1904762,9810.835209,1
CZE000027404887,CZE,13.8,18.3,0,0,0,13.9,33.7,47.6,32.1,1.6,13.8,0,15.4,16.05,4.2125,8,ab,2,1,1,0.74,419.7619048,8814.851938,2
CZE000024204252,CZE,5.2,13.6,0,26,0,16.8,48.2,65,44.8,3.4,31.2,0,34.6,14.93333333,3.707692308,13,bab,3,1,1,0.51,291.047619,6111.897339,1
CZE000024204251,CZE,7,6.2,0,20.2,0,17.9,43.1,61,33.4,9.7,27.2,0,36.9,11.13333333,2.268421053,19,bab,3,1,1,0.63,344.952381,7449.523513,2
CZE000024204254,CZE,6.4,0,14.1,0,0,14.8,33.3,48.1,20.5,12.8,6.4,6.7,47.4,10.25,1.85,18,ab,2,1,1,0.41,234.9047619,4932.917143,2
CZE000009401666,CZE,4.5,5.8,0,24,0,28.3,37.1,65.4,34.3,2.8,28.5,0,31.3,11.43333333,2.853846154,13,bab,3,1,1,0.66,373.4285714,7841.868281,1
CZE000009401661,CZE,10.4,9.3,0,19.5,0,32.1,47.9,80,39.2,8.7,29.9,0,38.6,9.8,2.817647059,17,abab,4,1,1,0.93,522,11090.01436,1
CZE000009401658,CZE,23.5,9.2,0,0,0,13.9,34.2,48.1,32.7,1.5,23.5,0,25,16.35,4.275,8,ab,2,1,1,0.76,433.4285714,9101.847118,1
CZE000009401664,CZE,17,13.4,0,0,0,14.8,31.9,46.7,30.4,1.5,17,0,18.5,15.2,3.9875,8,ab,2,1,1,0.73,400.9047619,8657.860086,2
CZE000023704170,CZE,3,0,13.3,20.6,0,6.1,39.6,45.7,36.9,2.7,23.6,6.9,52.9,12.3,2.084210526,19,bab,3,1,1,0.95,540,11339.80953,2
CZE000023704158,CZE,11.6,4.7,0,11.3,0,22.9,36.5,59.4,27.6,8.9,22.9,0,31.8,6.9,1.825,20,abab,4,1,1,0.98,539.3333333,11647.33618,2
CZE000023704167,CZE,26.4,26.4,0,0,0,16.6,53.5,70.1,52.8,0.7,26.4,0,27.1,26.4,6.6875,8,ab,2,1,1,0.67,378.1428571,7940.866619,1
CZE000023704161,CZE,12.2,7.9,0,0,0,14.1,21,35.1,20.1,0.9,12.2,0,13.1,10.05,2.625,8,ab,2,1,1,0.73,413.8571429,8690.854021,1
CZE000023704168,CZE,10.3,7.8,0,0,0,15.1,19.7,34.8,18.1,1.6,10.3,0,11.9,9.05,2.4625,8,ab,2,1,1,0.86,471.4761905,10181.90672,2
CZE000003700679,CZE,9.2,7.8,0,0,0,16,17.8,33.8,17,0.8,9.2,0,10,8.5,2.225,8,ab,2,1,1,0.88,486.2380952,10500.7019,1
CZE000003700655,CZE,20.8,11.3,0,0,0,20.5,33.6,54.1,32.1,1.5,20.8,0,22.3,16.05,4.2,8,ab,2,1,1,0.91,518.7619048,10893.81702,2
CZE000003700683,CZE,3.1,6,0,20.3,0,29.9,32.2,62.1,29.4,2.8,23.4,0,26.2,9.8,2.476923077,13,bab,3,1,1,0.71,394.1428571,8511.831325,2
CZE000010401859,CZE,24.3,16.6,0,0,0,8.2,42.2,50.4,40.9,1.3,24.3,0,25.6,20.45,5.275,8,ab,2,1,1,0.66,373.4761905,7842.868265,2
CZE000010401853,CZE,5.7,10.8,0,14,0,19.6,40.2,59.8,30.5,9.7,19.7,0,29.4,7.625,2.01,20,babb,4,1,1,0.67,367.047619,7926.687913,1
CZE000015702821,CZE,31.8,18.7,0,0,0,35.4,51.8,87.2,50.5,1.3,31.8,0,33.1,25.25,6.475,8,ab,2,1,1,0.65,366.8095238,7702.870616,1
CZE000015702828,CZE,12.3,3.8,0,20,0,27.3,66.2,93.5,36.1,30.1,32.3,0,62.4,7.22,2.282758621,29,abbab,5,1,1,0.65,360.8947368,7734.513599,2
CZE000015702824,CZE,23.9,9,0,0,0,19.5,35.1,54.6,32.9,2.2,23.9,0,26.1,16.45,3.51,10,ab,2,1,1,0.95,539,11318.80988,2
CZE000015102755,CZE,20.9,5.7,0,22.6,0,5.8,58.9,64.7,49.2,9.7,43.5,0,53.2,16.4,3.272222222,18,bab,3,1,1,0.82,462.1428571,9704.836989,2
CZE000015102731,CZE,20.2,16.3,0,11.3,0,14.5,50.9,65.4,47.8,3.1,31.5,0,34.6,11.95,2.994117647,17,abab,4,1,1,0.87,478.5238095,10334.10571,2
CZE000015102736,CZE,14.8,15.1,0,0,0,22.1,32.2,54.3,29.9,2.3,14.8,0,17.1,14.95,4.025,8,ab,2,1,1,0.76,430.7619048,9045.848058,1
CZE000007401339,CZE,4.4,10.4,0,34.2,0,14.6,52.2,66.8,49,3.2,38.6,0,41.8,16.33333333,4.015384615,13,bab,3,1,1,0.78,428.047619,9244.031869,1
CZE000007401325,CZE,26,8.4,0,0,0,19.1,35.6,54.7,34.4,1.2,26,0,27.2,17.2,4.45,8,ab,2,1,1,0.89,492.6666667,10639.53206,1
CZE000024904418,CZE,4,9.1,0,9.9,0,17.9,25.8,43.7,23,2.8,13.9,0,16.7,7.666666667,1.984615385,13,bab,3,1,1,0.77,421.9047619,9111.371939,2
CZE000024904402,CZE,7.6,22.6,0,0,0,16.8,31.7,48.5,30.2,1.5,7.6,0,9.1,15.1,3.9625,8,ab,2,1,1,0.61,335.8095238,7252.076176,1
CZE000024904417,CZE,6.4,16.1,0,18.5,0,25.7,47.1,72.8,41,6.1,24.9,0,31,13.66666667,2.94375,16,bab,3,1,1,0.62,342.952381,7406.331908,2
CZE000006001093,CZE,5.4,6,0,8,0,24.4,21.4,45.8,19.4,2,13.4,0,15.4,6.466666667,1.646153846,13,bab,3,1,1,0.86,486.8095238,10222.82829,1
CZE000006001090,CZE,21.9,13.9,0,0,0,20.5,39.4,59.9,35.8,3.6,21.9,0,25.5,5.966666667,3.283333333,12,aaaaab,6,1,1,0.67,380.3809524,7987.865829,1
CZE000006001091,CZE,20.5,11.9,0,0,0,20.7,34.2,54.9,32.4,1.8,20.5,0,22.3,16.2,4.275,8,ab,2,1,1,0.76,418.4761905,9037.329188,2
CZE000004400777,CZE,7.9,4.8,0,26.7,0,16.3,44.7,61,39.4,5.3,34.6,0,39.9,13.13333333,2.79375,16,bab,3,1,1,0.77,423.7142857,9150.450058,1
CZE000004400764,CZE,15.8,7.5,0,0,0,18.5,25.5,44,23.3,2.2,15.8,0,18,11.65,3.1875,8,ab,2,1,1,0.91,522.6,10826.24041,2
CZE000020403578,CZE,9.4,9.9,0,7.3,0,15.5,30.3,45.8,26.6,3.7,16.7,0,20.4,6.65,1.782352941,17,abab,4,1,1,1,550.952381,11898.25884,1
CZE000020403580,CZE,4.2,14.1,0,12.7,0,20.3,32.8,53.1,31,1.8,16.9,0,18.7,10.33333333,2.523076923,13,bab,3,1,1,0.91,518.7619048,10893.81702,2
CZE000029705296,CZE,5.9,9.8,0,24,0,14.8,42.5,57.3,39.7,2.8,29.9,0,32.7,13.23333333,3.269230769,13,bab,3,1,1,0.72,396.3333333,8559.136417,1
CZE000029705324,CZE,13.8,7.1,0,5.2,0,15.9,32.7,48.6,26.1,6.6,19,0,25.6,6.525,1.923529412,17,abab,4,1,1,0.93,511.7619048,11051.90906,1
CZE000029705321,CZE,3.7,7.8,0,14.9,0,19.1,32.9,52,26.4,6.5,18.6,0,25.1,8.8,1.645,20,bab,3,1,1,0.71,393.2857143,8493.320637,2
CZE000013202387,CZE,21.5,11.3,0,0,0,11.2,37.4,48.6,32.8,4.6,21.5,0,26.1,16.4,4.675,8,ab,2,1,1,0.42,240.5238095,5050.915161,1
CZE000013202371,CZE,5.3,6.9,0,11.6,0,14.5,33.1,47.6,23.8,9.3,16.9,0,26.2,7.933333333,1.838888889,18,bab,3,1,1,0.6,331.6190476,7161.579479,1
CZE000013202383,CZE,9.4,9.3,0,0,0,13.5,20.2,33.7,18.7,1.5,9.4,0,10.9,9.35,2.525,8,ab,2,1,1,0.98,554.952381,11653.80425,1
CZE000014602616,CZE,5.1,10.6,0,30,0,16.8,49.4,66.2,45.7,3.7,35.1,0,38.8,15.23333333,3.8,13,bab,3,1,1,0.71,392.5238095,8476.866693,1
CZE000014602622,CZE,48.2,14.7,0,0,0,10.7,64.3,75,62.9,1.4,48.2,0,49.6,31.45,8.0375,8,ab,2,1,1,0.47,268.3809524,5635.905335,2
CZE000014602620,CZE,66.7,20.9,0,0,0,22,92.4,114.4,87.6,4.8,66.7,0,71.5,43.8,11.55,8,ab,2,1,1,0.79,440.0625,9444.315309,2
CZE000028405014,CZE,10,7.2,0,17,0,15.6,41.9,57.5,34.2,7.7,27,0,34.7,4.885714286,2.464705882,17,baaaaab,7,1,1,0.99,547.1428571,11815.98912,1
CZE000028405021,CZE,35.6,6.6,0,0,0,15,43.3,58.3,42.2,1.1,35.6,0,36.7,21.1,5.4125,8,ab,2,1,1,0.69,393.3,8259.882708,2
CZE000006301178,CZE,3.9,9.3,0,16.4,0,15.4,31.5,46.9,29.6,1.9,20.3,0,22.2,9.866666667,2.423076923,13,bab,3,1,1,0.61,334.1904762,7217.111543,1
CZE000006301168,CZE,6.1,16.4,0,30.7,0,24.9,60.6,85.5,53.2,7.4,36.8,0,44.2,17.73333333,3.564705882,17,bab,3,1,1,0.87,479.9047619,10363.92849,1
CZE000006301174,CZE,17.8,9.5,0,0,0,30.8,29.4,60.2,27.3,2.1,17.8,0,19.9,13.65,3.675,8,ab,2,1,1,0.57,322.5714286,6773.88622,2
CZE000026404665,CZE,5.8,5.3,0,15.1,0,13.5,36.2,49.7,26.2,10,20.9,0,30.9,8.733333333,2.129411765,17,bab,3,1,1,0.45,246.1904762,5316.680917,2
CZE000026404666,CZE,18.6,13,0,0,0,10.2,32.7,42.9,31.6,1.1,18.6,0,19.7,15.8,4.0875,8,ab,2,1,1,0.76,419,9071.628846,2
CZE000026404660,CZE,27.7,13.2,0,0,0,17.3,42.1,59.4,40.9,1.2,27.7,0,28.9,20.45,5.2625,8,ab,2,1,1,0.67,380.8095238,7996.865678,1
CZE000024104238,CZE,9.8,8.4,0,25.2,0,17.6,50.5,68.1,43.4,7.1,35,0,42.1,6.2,2.970588235,17,baaaaab,7,1,1,0.62,339.2380952,7326.118927,1
CZE000024104242,CZE,20,12,0,0,0,32.1,35.2,67.3,32,3.2,20,0,23.2,16,4.4,8,ab,2,1,1,0.76,431.1904762,9054.847907,2
CZE000024104236,CZE,14.3,7.1,0,11.6,0,15.1,47.5,62.6,33,14.5,25.9,0,40.4,11,3.653846154,13,bab,3,1,1,0.75,424.5238095,8914.850259,1
CZE000024104232,CZE,5,5,0,16.9,0,22,30.9,52.9,26.9,4,21.9,0,25.9,5.38,1.404545455,22,babab,5,1,1,0.98,539.3333333,11647.33618,2
CZE000004800857,CZE,17.5,9.8,0,7.6,0,22.6,37.2,59.8,34.9,2.3,25.1,0,27.4,8.725,2.188235294,17,abab,4,1,1,0.98,539.3333333,11647.33618,1
CZE000004800875,CZE,5.3,14.7,0,20.3,0,14.9,44.9,59.8,40.3,4.6,25.6,0,30.2,13.43333333,2.993333333,15,bab,3,1,1,0.87,478.9047619,10342.33269,1
CZE000004800876,CZE,10.3,0,14.8,6.2,0,12.3,37.6,49.9,31.3,6.3,16.5,7,52.4,7.825,1.79047619,21,abab,4,1,1,1,566.5714286,11897.80015,2
CZE000004800878,CZE,4.9,9.2,0,21.7,0,23.4,37.7,61.1,35.8,1.9,26.6,0,28.5,11.93333333,2.9,13,bab,3,1,1,0.98,554.952381,11653.80425,2
CZE000004800873,CZE,6.8,15.8,0,19.6,0,19.5,44.4,63.9,42.2,2.2,26.4,0,28.6,14.06666667,3.415384615,13,bab,3,1,1,0.94,530.3809524,11137.81292,1
CZE000004800869,CZE,6.1,7.1,0,42.9,0,13.6,71.8,85.4,56.1,15.7,49,0,64.7,11.22,2.564285714,28,babab,5,1,1,0.77,437.952381,9196.845522,1
CZE000004800854,CZE,2.6,5.1,0,0,17.8,18,30.8,48.8,25.5,5.3,20.4,6.1,25.7,8.5,2.2,14,bab,3,1,1,0.98,539.3333333,11647.33618,2
CZE000021003730,CZE,4.4,13.3,0,23.9,0,31.8,45.4,77.2,41.6,3.8,28.3,0,32.1,13.86666667,3.492307692,13,bab,3,1,1,0.81,449.2380952,9701.657209,1
CZE000021003707,CZE,11.1,21.5,0,0,0,23,34,57,32.6,1.4,11.1,0,12.5,16.3,4.25,8,ab,2,1,1,0.73,415.4285714,8723.853467,1
CZE000021003706,CZE,8.3,17.5,0,0,0,11,48.8,59.8,25.8,23,8.3,0,31.3,12.9,4.436363636,11,ab,2,1,1,0.81,459.5238095,9649.837913,1
CZE000021003720,CZE,14.1,5.3,0,16.6,0,11.2,41.1,52.3,36,5.1,30.7,0,35.8,6,1.580769231,26,ababab,6,1,1,0.95,523.9047619,11314.1438,2
CZE000001800270,CZE,59.8,10.3,0,0,0,18.3,72.1,90.4,70.1,2,59.8,0,61.8,35.05,9.0125,8,ab,2,1,1,0.61,340.8947368,7302.079136,2
CZE000001800268,CZE,119.3,6.8,0,0,0,15.5,127.3,142.8,126.1,1.2,119.3,0,120.5,63.05,15.9125,8,ab,2,1,1,0.6,320.8421053,7097.11872,1
CZE000001800251,CZE,4.6,12.4,0,22.5,0,31.2,43.1,74.3,39.5,3.6,27.1,0,30.7,13.16666667,3.315384615,13,bab,3,1,1,0.84,462.6190476,9990.629615,2
CZE000028505052,CZE,6.7,0,7.7,0,0,11.4,15.5,26.9,14.4,1.1,6.7,3.1,23.2,7.2,1.722222222,9,ab,2,1,1,0.84,460.6666667,9948.466382,2
CZE000028505057,CZE,3.9,15,0,21,0,9.6,41.8,51.4,39.9,1.9,24.9,0,26.8,13.3,3.215384615,13,bab,3,1,1,0.88,496.7142857,10430.8248,1
CZE000028505055,CZE,22.9,10,0,14.3,0,22.1,54.5,76.6,47.2,7.3,37.2,0,44.5,9.44,2.477272727,22,abbab,5,1,1,0.47,267.7142857,5621.90557,2
CZE000028505058,CZE,13.4,5.2,0,40.5,0,11.4,66.5,77.9,59.1,7.4,53.9,0,61.3,11.82,3.022727273,22,babab,5,1,1,0.72,394.3809524,8516.973183,2
CZE000019503398,CZE,18.4,17.8,0,0,0,19,37.6,56.6,36.2,1.4,18.4,0,19.8,18.1,4.7,8,ab,2,1,1,0.98,539.3333333,11647.33618,2
CZE000019503395,CZE,6.9,7.4,0,22.9,0,22.8,39.5,62.3,37.2,2.3,29.8,0,32.1,12.4,3.038461538,13,bab,3,1,1,0.77,426,9199.811893,1
CZE000019503413,CZE,11.9,6.9,0,0,0,23.5,20,43.5,18.8,1.2,11.9,0,13.1,9.4,2.5,8,ab,2,1,1,0.93,527,11066.81411,2
CZE000017703127,CZE,21.9,7.1,0,22.1,0,13.9,54.4,68.3,51.1,3.3,44,0,47.3,12.775,3.2,17,abab,4,1,1,0.59,324.6,7020.593434,2
CZE000017703123,CZE,51.5,5.4,0,33.2,0,12.5,94.5,107,90.1,4.4,84.7,0,89.1,22.525,5.558823529,17,abab,4,1,1,0.82,464.2380952,9748.83625,1
CZE000017703115,CZE,39.2,19.9,0,0,0,16.4,61,77.4,59.1,1.9,39.2,0,41.1,29.55,7.625,8,ab,2,1,1,0.65,369.8095238,7765.869558,2
CZE000017703126,CZE,24.7,5.2,0,0,0,17.6,31,48.6,29.9,1.1,24.7,0,25.8,14.95,3.875,8,ab,2,1,1,0.7,384.6666667,8307.185387,2
CZE000013002346,CZE,10.1,0,6.3,0,23.8,18,50.1,68.1,40.2,9.9,33.9,5.4,56.4,8.04,1.789285714,28,babab,5,1,1,0.45,252.7,5307.074397,1
CZE000013002341,CZE,33.1,6.3,0,15.3,0,17.2,62.4,79.6,54.7,7.7,48.4,0,56.1,13.675,2.971428571,21,abab,4,1,1,0.85,470.952381,10170.59464,1
CZE000012402224,CZE,3.5,7.2,0,15.9,0,37.2,29.9,67.1,26.6,3.3,19.4,0,22.7,8.866666667,2.3,13,bab,3,1,1,0.77,434.0952381,9115.846883,1
CZE000012402238,CZE,13.6,5.4,0,17.6,0,23.9,39.8,63.7,36.6,3.2,31.2,0,34.4,7.32,1.809090909,22,babab,5,1,1,0.92,506.0952381,10929.53284,1
CZE000012402233,CZE,3.2,7.1,0,13.2,0,26,25.6,51.6,23.5,2.1,16.4,0,18.5,7.833333333,1.969230769,13,bab,3,1,1,0.84,464.8571429,10038.96308,1
CZE000012402217,CZE,4.6,5.3,0,14.1,0,17.9,26.9,44.8,24,2.9,18.7,0,21.6,8,2.069230769,13,bab,3,1,1,0.77,421.8095238,9109.315196,1
CZE000012402218,CZE,16.8,6.2,0,0,0,16.4,24.5,40.9,23,1.5,16.8,0,18.3,11.5,3.0625,8,ab,2,1,1,0.75,422.9,8984.611253,1
CZE000022003869,CZE,21.6,7.1,0,0,0,13.4,30.1,43.5,28.7,1.4,21.6,0,23,14.35,3.7625,8,ab,2,1,1,0.69,396.0526316,8208.075686,1
CZE000022003851,CZE,9.2,15.9,0,0,0,19.3,29.2,48.5,25.1,4.1,9.2,0,13.3,12.55,3.65,8,ab,2,1,1,0.83,479.1,9925.089514,2
CZE000011502044,CZE,26.9,11.1,0,0,0,17.1,40.4,57.5,38,2.4,26.9,0,29.3,6.333333333,3.366666667,12,aaaaab,6,1,1,0.83,458.6666667,9905.274777,2
CZE000011502037,CZE,6.7,10.1,0,26.7,0,9.4,45.4,54.8,43.5,1.9,33.4,0,35.3,14.5,3.492307692,13,bab,3,1,1,0.61,334.6190476,7226.366887,2
CZE000011502047,CZE,37.8,27.4,0,0,0,11.4,67.6,79,65.2,2.4,37.8,0,40.2,32.6,8.45,8,ab,2,1,1,0.89,502.4761905,10551.82276,1
CZE000011502035,CZE,4.8,21.3,0,7.2,0,22.8,36.8,59.6,33.3,3.5,12,0,15.5,11.1,2.830769231,13,bab,3,1,1,0.98,539.3333333,11647.33618,2
CZE000008201453,CZE,9.1,5.2,0,33.1,0,19.7,49.3,69,47.4,1.9,42.2,0,44.1,15.8,3.792307692,13,bab,3,1,1,0.77,437.047619,9177.845841,1
CZE000008201462,CZE,13.9,14.1,0,0,0,17,29.3,46.3,28,1.3,13.9,0,15.2,14,3.6625,8,ab,2,1,1,0.87,491.1904762,10314.82674,1
CZE000008201452,CZE,22.9,12.8,0,9.4,0,2.3,49.5,51.8,45.1,4.4,32.3,0,36.7,11.275,2.911764706,17,abab,4,1,1,1,550.952381,11898.25884,1
CZE000008201459,CZE,6,15.5,0,0,15.7,16.8,57.2,74,37.2,20,21.7,4.6,41.7,9.3,2.486956522,23,abab,4,1,1,0.87,492.1904762,10335.82639,2
CZE000007501371,CZE,22.3,6.5,0,0,0,26.1,30.8,56.9,28.8,2,22.3,0,24.3,14.4,3.85,8,ab,2,1,1,0.8,439.15,9498.131874,1
CZE000002400402,CZE,6.6,11.5,0,22.7,0,45.9,43.4,89.3,40.8,2.6,29.3,0,31.9,13.6,3.338461538,13,bab,3,1,1,0.68,372.4761905,8043.92227,1
CZE000002400376,CZE,22,5.8,0,14.8,21.8,21.1,68.9,90,64.4,4.5,58.6,1.8,63.1,12.88,2.995652174,23,ababb,5,1,1,0.81,438.6315789,9601.545994,1
CZE000002400400,CZE,16.6,9.6,0,14.8,0,14.3,47.2,61.5,41,6.2,31.4,0,37.6,10.25,2.776470588,17,abab,4,1,1,0.76,429,9008.84868,2
CZE000023004025,CZE,28.3,9,0,0,0,11.1,38.3,49.4,37.3,1,28.3,0,29.3,18.65,4.7875,8,ab,2,1,1,0.71,392.8095238,8483.036922,1
CZE000023004022,CZE,8,15.4,0,18.4,0,18.2,59.4,77.6,41.8,17.6,26.4,0,44,13.93333333,3.3,18,bab,3,1,1,0.47,264.8571429,5561.906578,1
CZE000023004026,CZE,27.3,12.6,0,0,0,34.3,41.3,75.6,39.9,1.4,27.3,0,28.7,19.95,5.1625,8,ab,2,1,1,0.87,478.7142857,10338.2192,1
CZE000023004019,CZE,27.7,0,32,0,0,12.1,64.1,76.2,59.7,4.4,27.7,18.7,96.1,29.85,7.122222222,9,ab,2,1,1,0.91,514.952381,10813.81836,2
CZE000023004031,CZE,9.9,3.1,0,5.5,0,18.5,23.8,42.3,18.5,5.3,15.4,0,20.7,6.166666667,1.830769231,13,bab,3,1,1,0.93,511.7619048,11051.90906,2
CZE000022503969,CZE,15.9,11.2,0,0,0,10.3,28.2,38.5,27.1,1.1,15.9,0,17,13.55,3.525,8,ab,2,1,1,0.66,373.9047619,7851.868113,1
CZE000022503962,CZE,16.2,14.4,0,0,0,15.9,34.7,50.6,30.6,4.1,16.2,0,20.3,15.3,4.3375,8,ab,2,1,1,0.98,539.3333333,11647.33618,1
CZE000014702636,CZE,4.3,8,0,26.3,0,17.9,43,60.9,38.6,4.4,30.6,0,35,12.86666667,3.307692308,13,bab,3,1,1,0.76,431.3809524,9058.84784,1
CZE000014702642,CZE,32,15.6,0,0,0,24.2,49.2,73.4,47.6,1.6,32,0,33.6,23.8,6.15,8,ab,2,1,1,0.74,422.2857143,8867.851048,1
CZE000011702094,CZE,6.7,10.4,0,18.9,0,9.4,38.1,47.5,36,2.1,25.6,0,27.7,12,2.930769231,13,bab,3,1,1,0.75,411.0952381,8877.931597,1
CZE000011702082,CZE,27.7,14.8,0,0,0,24.2,43.8,68,42.5,1.3,27.7,0,29,21.25,5.475,8,ab,2,1,1,0.86,488.3333333,10254.82775,2
CZE000011702092,CZE,6.7,7.5,0,0,0,14.9,15.3,30.2,14.2,1.1,6.7,0,7.8,7.1,1.9125,8,ab,2,1,1,1,566.5714286,11897.80015,2
CZE000021503781,CZE,7.4,3.5,0,20.2,0,19,33.5,52.5,31.1,2.4,27.6,0,30,10.36666667,2.576923077,13,bab,3,1,1,0.76,433.047619,9093.847252,1
CZE000021503788,CZE,4.4,5.8,0,15.6,0,20.8,30.3,51.1,25.8,4.5,20,0,24.5,8.6,2.330769231,13,bab,3,1,1,0.75,415.9,8984.662403,1
CZE000021503797,CZE,4.4,3.9,0,10.5,0,15.1,20.9,36,18.8,2.1,14.9,0,17,6.266666667,1.607692308,13,bab,3,1,1,0.61,347.5238095,7297.877419,2
CZE000017003014,CZE,3.8,3.9,0,19.8,0,15,29.9,44.9,27.5,2.4,23.6,0,26,9.166666667,2.3,13,bab,3,1,1,0.91,513.6190476,10785.81883,2
CZE000017003028,CZE,7.3,12.6,0,12,0,23.5,35,58.5,31.9,3.1,19.3,0,22.4,10.63333333,2.692307692,13,bab,3,1,1,0.95,540,11339.80953,2
CZE000017003018,CZE,11.8,7.7,0,10.5,0,14.5,32.4,46.9,30,2.4,22.3,0,24.7,10,2.492307692,13,abb,3,1,1,0.74,407.8095238,8806.97396,1
CZE000022203943,CZE,8,18.7,0,29.3,0,21.5,58.4,79.9,56,2.4,37.3,0,39.7,18.66666667,4.492307692,13,bab,3,1,1,0.73,402.5238095,8692.824718,2
CZE000022203921,CZE,9.3,14.3,0,0,0,12.8,24.7,37.5,23.6,1.1,9.3,0,10.4,11.8,3.0875,8,ab,2,1,1,0.81,444.4761905,9598.820054,1
CZE000022203926,CZE,10.6,16.8,0,6.8,0,22,37.2,59.2,34.2,3,17.4,0,20.4,11.4,2.861538462,13,abb,3,1,1,0.82,449.7619048,9712.969297,1
CZE000022203932,CZE,16.8,7.4,0,0,0,16.1,25,41.1,24.2,0.8,16.8,0,17.6,12.1,3.125,8,ab,2,1,1,0.87,492.8571429,10349.82616,1
CZE000022203940,CZE,10.1,3.7,0,0,16,26.8,35.1,61.9,29.8,5.3,26.1,9.9,31.4,7.45,1.671428571,21,abab,4,1,1,0.82,464.5238095,9754.83615,1
CZE000011201961,CZE,8.1,3.3,0,0,22.5,17.1,44.1,61.2,33.9,10.2,30.6,6.9,40.8,11.3,1.917391304,23,bab,3,1,1,0.71,400.3333333,8406.858791,1
CZE000011201964,CZE,5,8.4,0,14.8,0,26.8,36.3,63.1,28.2,8.1,19.8,0,27.9,9.4,2.792307692,13,bab,3,1,1,0.73,415.1428571,8717.853568,2
